PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
3055, 474409134, 2.399418354034424, 38.31909942626953, 35.434226989746094, -11.323959350585938, 0.45217910408973694, 11.061817169189453, 89.60552215576172, -321.4069519042969, 34.151222229003906, 0.728271484375, 0.66845703125, -0.55712890625, 0, 
3056, 474417467, 3.4340267181396484, 35.70364761352539, 35.79248809814453, -12.448563575744629, 0.23405608534812927, 12.36983871459961, 98.13202667236328, -314.7001953125, 50.23841857910156, 0.70654296875, 0.65234375, -0.58544921875, 0, 
3057, 474425800, 4.557694435119629, 33.10151290893555, 36.26195526123047, -13.278676986694336, 0.30099666118621826, 13.107366561889648, 102.91492462158203, -309.75274658203125, 67.33023834228516, 0.68212890625, 0.634033203125, -0.61328125, 0, 
3058, 474434133, 5.656660556793213, 30.560060501098633, 36.80125045776367, -13.633389472961426, 0.7282341718673706, 13.138854026794434, 97.60026550292969, -301.86627197265625, 81.89925384521484, 0.661376953125, 0.616455078125, -0.63623046875, 0, 
3059, 474442466, 6.632262229919434, 28.10713005065918, 37.40053176879883, -13.525886535644531, 1.3594036102294922, 12.48345947265625, 81.71258544921875, -287.51214599609375, 93.02677917480469, 0.637451171875, 0.598876953125, -0.65380859375, 0, 
3060, 474450799, 7.435523509979248, 25.825769424438477, 38.07024383544922, -14.634114265441895, 1.8597664833068848, 12.262198448181152, 59.81206130981445, -265.9231872558594, 104.5981216430664, 0.616455078125, 0.584716796875, -0.6708984375, 0, 
3061, 474459132, 8.044805526733398, 23.662904739379883, 38.84230422973633, -18.598230361938477, 2.766331434249878, 14.20557975769043, 34.19520950317383, -247.49412536621094, 117.50959777832031, 0.601318359375, 0.56494140625, -0.6826171875, 0, 
3062, 474467465, 8.419451713562012, 21.50210952758789, 39.6662712097168, -24.43860626220703, 3.7401115894317627, 17.633398056030273, 6.8588948249816895, -246.54061889648438, 127.46652221679688, 0.581787109375, 0.55712890625, -0.69140625, 0, 
3063, 474475798, 8.54809856414795, 19.1204833984375, 40.499359130859375, -30.411327362060547, 4.027985572814941, 20.067852020263672, -19.409704208374023, -270.6180419921875, 134.06483459472656, 0.567138671875, 0.548583984375, -0.70166015625, 0, 
3064, 474484131, 8.463410377502441, 16.380863189697266, 41.299705505371094, -33.55560302734375, 2.5169622898101807, 18.329301834106445, -39.568084716796875, -314.5993347167969, 139.07858276367188, 0.546875, 0.544921875, -0.71044921875, 0, 
3065, 474492464, 8.258557319641113, 13.281781196594238, 42.06945037841797, -32.26187515258789, 0.5132461190223694, 12.107613563537598, -48.40238571166992, -356.9835510253906, 141.61776733398438, 0.517578125, 0.5419921875, -0.721435546875, 0, 
3066, 474500797, 7.933868408203125, 10.059555053710938, 42.77360153198242, -29.681474685668945, -0.33871057629585266, 3.8629298210144043, -56.16942596435547, -374.151611328125, 136.37527465820312, 0.486328125, 0.541259765625, -0.730224609375, 0, 
